itemID,itemName,itemMembers,itemTradeable,itemHighalch,itemBuyLimit
11959,Black chinchompa,True,True,144,11000
11960,Extended antifire mix(2),True,True,144,2000
11961,Extended antifire mix(2),True,True,144,
11962,Extended antifire mix(1),True,True,96,2000
11963,Extended antifire mix(1),True,True,96,
11964,Amulet of glory (t6),True,True,10575,5
11965,Amulet of glory (t6),True,True,10575,
11966,Amulet of glory (t5),True,True,10575,
11967,Amulet of glory (t5),True,True,10575,
11968,Skills necklace(6),True,True,12120,10000
11969,Skills necklace(6),True,True,12120,
11970,Skills necklace(5),True,True,12120,
11971,Skills necklace(5),True,True,12120,
11972,Combat bracelet(6),True,True,12624,10000
11973,Combat bracelet(6),True,True,12624,
11974,Combat bracelet(5),True,True,12624,
11975,Combat bracelet(5),True,True,12624,
11976,Amulet of glory(5),True,True,10575,
11977,Amulet of glory(5),True,True,10575,
11978,Amulet of glory(6),True,True,10575,10000
11979,Amulet of glory(6),True,True,10575,
11980,Ring of wealth (5),True,True,10575,10000
11981,Ring of wealth (5),True,True,10575,
11982,Ring of wealth (4),True,True,10575,
11983,Ring of wealth (4),True,True,10575,
11984,Ring of wealth (3),True,True,10575,
11985,Ring of wealth (3),True,True,10575,
11986,Ring of wealth (2),True,True,10575,
11987,Ring of wealth (2),True,True,10575,
11988,Ring of wealth (1),True,True,10575,
11989,Ring of wealth (1),True,True,10575,
11990,Fedora,True,True,180,4
11991,Fedora,True,True,180,
11992,Lava scale,True,True,30,11000
11993,Lava scale,True,True,30,
11994,Lava scale shard,True,True,12,11000
11995,Pet chaos elemental,True,False,0,
11996,Holiday tool,False,False,0,
11997,Easter,False,False,0,
11998,Smoke battlestaff,True,True,9300,8
11999,Smoke battlestaff,True,True,9300,
12000,Mystic smoke staff,True,True,25500,8
12001,Mystic smoke staff,True,True,25500,
12002,Occult necklace,True,True,27000,8
12003,Occult necklace,True,True,27000,
12004,Kraken tentacle,True,True,50004,70
12005,Kraken tentacle,True,True,50004,
12006,Abyssal tentacle,True,False,173880,
12007,Jar of dirt,True,True,0,4
12008,Jar of dirt,True,True,0,
12009,Soft clay pack,False,False,6,
12010,Soft clay pack,False,False,6,
12011,Pay-dirt,True,False,12,
12012,Golden nugget,True,False,60,
12013,Prospector helmet,True,False,24,
12014,Prospector jacket,True,False,36,
12015,Prospector legs,True,False,30,
12016,Prospector boots,True,False,18,
12017,Salve amulet(i),True,False,0,
12018,Salve amulet(ei),True,False,180,
12019,Coal bag,True,False,60,
12020,Gem bag,True,False,60,
12021,Clue scroll (medium),True,False,12,
12022,Casket (medium),True,False,30,
12023,Clue scroll (medium),True,False,12,
12024,Casket (medium),True,False,30,
12025,Clue scroll (medium),True,False,12,
12026,Casket (medium),True,False,30,
12027,Clue scroll (medium),True,False,12,
12028,Casket (medium),True,False,30,
12029,Clue scroll (medium),True,False,12,
12030,Casket (medium),True,False,30,
12031,Clue scroll (medium),True,False,12,
12032,Casket (medium),True,False,30,
12033,Clue scroll (medium),True,False,12,
12034,Casket (medium),True,False,30,
12035,Clue scroll (medium),True,False,12,
12036,Casket (medium),True,False,30,
12037,Clue scroll (medium),True,False,12,
12038,Casket (medium),True,False,30,
12039,Clue scroll (medium),True,False,12,
12040,Casket (medium),True,False,30,
12041,Clue scroll (medium),True,False,12,
12042,Casket (medium),True,False,30,
12043,Clue scroll (medium),True,False,12,
12044,Casket (medium),True,False,30,
12045,Clue scroll (medium),True,False,12,
12046,Casket (medium),True,False,30,
12047,Clue scroll (medium),True,False,12,
12048,Casket (medium),True,False,30,
12049,Clue scroll (medium),True,False,12,
12050,Casket (medium),True,False,30,
12051,Clue scroll (medium),True,False,12,
12052,Casket (medium),True,False,30,
12053,Clue scroll (medium),True,False,12,
12054,Casket (medium),True,False,30,
12055,Clue scroll (medium),True,False,12,
12056,Challenge scroll (medium),True,False,12,
12057,Clue scroll (medium),True,False,12,
12058,Challenge scroll (medium),True,False,12,
12059,Clue scroll (medium),True,False,12,
12060,Challenge scroll (medium),True,False,12,
12061,Clue scroll (medium),True,False,12,
12062,Challenge scroll (medium),True,False,12,
12063,Clue scroll (medium),True,False,12,
12064,Challenge scroll (medium),True,False,12,
12065,Clue scroll (medium),True,False,12,
12066,Challenge scroll (medium),True,False,12,
12067,Clue scroll (medium),True,False,12,
12068,Challenge scroll (medium),True,False,12,
12069,Clue scroll (medium),True,False,12,
12070,Challenge scroll (medium),True,False,12,
12071,Clue scroll (medium),True,False,12,
12072,Challenge scroll (medium),True,False,12,
12073,Clue scroll (elite),True,False,12,
12074,Clue scroll (elite),True,False,12,
12075,Clue scroll (elite),True,False,12,
12076,Clue scroll (elite),True,False,12,
12077,Clue scroll (elite),True,False,12,
12078,Clue scroll (elite),True,False,12,
12079,Clue scroll (elite),True,False,12,
12080,Clue scroll (elite),True,False,12,
12081,Clue scroll (elite),True,False,12,
12082,Clue scroll (elite),True,False,12,
12083,Clue scroll (elite),True,False,12,
12084,Casket (elite),True,False,30,
12085,Clue scroll (elite),True,False,12,
12086,Clue scroll (elite),True,False,12,
12087,Clue scroll (elite),True,False,12,
12088,Clue scroll (elite),True,False,12,
12089,Clue scroll (elite),True,False,12,
12090,Clue scroll (elite),True,False,12,
12091,Clue scroll (elite),True,False,12,
12092,Clue scroll (elite),True,False,12,
12093,Clue scroll (elite),True,False,12,
12094,Clue scroll (elite),True,False,12,
12095,Clue scroll (elite),True,False,12,
12096,Clue scroll (elite),True,False,12,
12097,Clue scroll (elite),True,False,12,
12098,Clue scroll (elite),True,False,12,
12099,Clue scroll (elite),True,False,12,
12100,Clue scroll (elite),True,False,12,
12101,Clue scroll (elite),True,False,12,
12102,Clue scroll (elite),True,False,12,
12103,Clue scroll (elite),True,False,12,
12104,Clue scroll (elite),True,False,12,
12105,Clue scroll (elite),True,False,12,
12106,Clue scroll (elite),True,False,12,
12107,Clue scroll (elite),True,False,12,
12108,Clue scroll (elite),True,False,12,
12109,Clue scroll (elite),True,False,12,
12110,Clue scroll (elite),True,False,12,
12111,Clue scroll (elite),True,False,12,
12112,Casket (elite),True,False,30,
12113,Clue scroll (elite),True,False,12,
12114,Clue scroll (elite),True,False,12,
12115,Clue scroll (elite),True,False,12,
12116,Clue scroll (elite),True,False,12,
12117,Clue scroll (elite),True,False,12,
12118,Clue scroll (elite),True,False,12,
12119,Clue scroll (elite),True,False,12,
12120,Clue scroll (elite),True,False,12,
12121,Clue scroll (elite),True,False,12,
12122,Clue scroll (elite),True,False,12,
12123,Clue scroll (elite),True,False,12,
12124,Clue scroll (elite),True,False,12,
12125,Clue scroll (elite),True,False,12,
12126,Clue scroll (elite),True,False,12,
12127,Clue scroll (elite),True,False,12,
12128,Challenge scroll (elite),True,False,12,
12129,Casket (elite),True,False,30,
12130,Clue scroll (elite),True,False,12,
12131,Casket (elite),True,False,30,
12132,Clue scroll (elite),True,False,12,
12133,Clue scroll (elite),True,False,12,
12134,Clue scroll (elite),True,False,12,
12135,Clue scroll (elite),True,False,12,
12136,Clue scroll (elite),True,False,12,
12137,Clue scroll (elite),True,False,12,
12138,Clue scroll (elite),True,False,12,
12139,Challenge scroll (elite),True,False,12,
12140,Clue scroll (elite),True,False,12,
12141,Clue scroll (elite),True,False,12,
12142,Clue scroll (elite),True,False,12,
12143,Clue scroll (elite),True,False,12,
12144,Clue scroll (elite),True,False,12,
12145,Clue scroll (elite),True,False,12,
12146,Clue scroll (elite),True,False,12,
12147,Clue scroll (elite),True,False,12,
12148,Clue scroll (elite),True,False,12,
12149,Clue scroll (elite),True,False,12,
12150,Clue scroll (elite),True,False,12,
12151,Clue scroll (elite),True,False,12,
12152,Clue scroll (elite),True,False,12,
12153,Clue scroll (elite),True,False,12,
12154,Clue scroll (elite),True,False,12,
12155,Clue scroll (elite),True,False,12,
12156,Clue scroll (elite),True,False,12,
12157,Clue scroll (elite),True,False,12,
12158,Clue scroll (elite),True,False,12,
12159,Clue scroll (elite),True,False,12,
12160,Casket (elite),True,False,30,
12161,Puzzle box (elite),True,False,60,
12162,Clue scroll (easy),True,False,12,
12163,Casket (easy),True,False,30,
12164,Clue scroll (easy),True,False,12,
12165,Casket (easy),True,False,30,
12166,Clue scroll (easy),True,False,12,
12167,Clue scroll (easy),True,False,12,
12168,Clue scroll (easy),True,False,12,
12169,Clue scroll (easy),True,False,12,
12170,Clue scroll (easy),True,False,12,
12171,Casket (easy),True,False,30,
12172,Clue scroll (easy),True,False,12,
12173,Clue scroll (easy),True,False,12,
12174,Clue scroll (easy),True,False,12,
12175,Clue scroll (easy),True,False,12,
12176,Clue scroll (easy),True,False,12,
12177,Clue scroll (easy),True,False,12,
12178,Clue scroll (easy),True,False,12,
12179,Clue scroll (easy),True,False,12,
12180,Casket (easy),True,False,30,
12181,Clue scroll (easy),True,False,12,
12182,Clue scroll (easy),True,False,12,
12183,Clue scroll (easy),True,False,12,
12184,Clue scroll (easy),True,False,12,
12185,Clue scroll (easy),True,False,12,
12186,Clue scroll (easy),True,False,12,
12187,Clue scroll (easy),True,False,12,
12188,Clue scroll (easy),True,False,12,
12189,Clue scroll (easy),True,False,12,
12190,Clue scroll (easy),True,False,12,
12191,Clue scroll (easy),True,False,12,
12192,Clue scroll (easy),True,False,12,
12193,Ancient robe top,True,True,4200,8
12194,Ancient robe top,True,True,4200,
12195,Ancient robe legs,True,True,4200,8
12196,Ancient robe legs,True,True,4200,
12197,Ancient cloak,True,True,1200,8
12198,Ancient cloak,True,True,1200,
12199,Ancient crozier,True,True,3000,8
12200,Ancient crozier,True,True,3000,
12201,Ancient stole,True,True,1500,8
12202,Ancient stole,True,True,1500,
12203,Ancient mitre,True,True,3000,8
12204,Ancient mitre,True,True,3000,
12205,Bronze platebody (g),False,True,96,4
12206,Bronze platebody (g),False,True,96,
12207,Bronze platelegs (g),False,True,48,4
12208,Bronze platelegs (g),False,True,48,
12209,Bronze plateskirt (g),False,True,48,4
12210,Bronze plateskirt (g),False,True,48,
12211,Bronze full helm (g),False,True,28,4
12212,Bronze full helm (g),False,True,28,
12213,Bronze kiteshield (g),False,True,38,4
12214,Bronze kiteshield (g),False,True,38,
12215,Bronze platebody (t),False,True,96,4
12216,Bronze platebody (t),False,True,96,
12217,Bronze platelegs (t),False,True,48,4
12218,Bronze platelegs (t),False,True,48,
12219,Bronze plateskirt (t),False,True,48,4
12220,Bronze plateskirt (t),False,True,48,
12221,Bronze full helm (t),False,True,28,4
12222,Bronze full helm (t),False,True,28,
12223,Bronze kiteshield (t),False,True,38,4
12224,Bronze kiteshield (t),False,True,38,
12225,Iron platebody (t),False,True,336,4
12226,Iron platebody (t),False,True,336,
12227,Iron platelegs (t),False,True,168,4
12228,Iron platelegs (t),False,True,168,
12229,Iron plateskirt (t),False,True,168,4
12230,Iron plateskirt (t),False,True,168,
12231,Iron full helm (t),False,True,96,4
12232,Iron full helm (t),False,True,96,
12233,Iron kiteshield (t),False,True,144,4
12234,Iron kiteshield (t),False,True,144,
12235,Iron platebody (g),False,True,336,4
12236,Iron platebody (g),False,True,336,
12237,Iron platelegs (g),False,True,168,4
12238,Iron platelegs (g),False,True,168,
12239,Iron plateskirt (g),False,True,168,4
12240,Iron plateskirt (g),False,True,168,
12241,Iron full helm (g),False,True,96,4
12242,Iron full helm (g),False,True,96,
12243,Iron kiteshield (g),False,True,144,4
12244,Iron kiteshield (g),False,True,144,
12245,Beanie,True,True,360,4
12246,Beanie,True,True,360,
12247,Red beret,True,True,48,4
12248,Red beret,True,True,48,
12249,Imp mask,True,True,1200,4
12250,Imp mask,True,True,1200,
12251,Goblin mask,True,True,1200,4
12252,Goblin mask,True,True,1200,
12253,Armadyl robe top,True,True,4200,8
12254,Armadyl robe top,True,True,4200,
12255,Armadyl robe legs,True,True,4200,8
12256,Armadyl robe legs,True,True,4200,
12257,Armadyl stole,True,True,1500,8
12258,Armadyl stole,True,True,1500,
12259,Armadyl mitre,True,True,3000,8
12260,Armadyl mitre,True,True,3000,
12261,Armadyl cloak,True,True,1200,8
12262,Armadyl cloak,True,True,1200,
12263,Armadyl crozier,True,True,3000,8
12264,Armadyl crozier,True,True,3000,
12265,Bandos robe top,True,True,4200,8
12266,Bandos robe top,True,True,4200,
12267,Bandos robe legs,True,True,4200,8
12268,Bandos robe legs,True,True,4200,
12269,Bandos stole,True,True,1500,8
12270,Bandos stole,True,True,1500,
12271,Bandos mitre,True,True,3000,8
12272,Bandos mitre,True,True,3000,
12273,Bandos cloak,True,True,1200,8
12274,Bandos cloak,True,True,1200,
12275,Bandos crozier,True,True,3000,8
12276,Bandos crozier,True,True,3000,
12277,Mithril platebody (g),False,True,3120,8
12278,Mithril platebody (g),False,True,3120,
12279,Mithril platelegs (g),False,True,1560,8
12280,Mithril platelegs (g),False,True,1560,
12281,Mithril kiteshield (g),False,True,1326,8
12282,Mithril kiteshield (g),False,True,1326,
12283,Mithril full helm (g),False,True,858,8
12284,Mithril full helm (g),False,True,858,
12285,Mithril plateskirt (g),False,True,1560,8
12286,Mithril plateskirt (g),False,True,1560,
12287,Mithril platebody (t),False,True,3120,8
12288,Mithril platebody (t),False,True,3120,
12289,Mithril platelegs (t),False,True,1560,8
12290,Mithril platelegs (t),False,True,1560,
12291,Mithril kiteshield (t),False,True,1326,8
12292,Mithril kiteshield (t),False,True,1326,
12293,Mithril full helm (t),False,True,858,8
12294,Mithril full helm (t),False,True,858,
12295,Mithril plateskirt (t),False,True,1560,8
12296,Mithril plateskirt (t),False,True,1560,
12297,Black pickaxe,False,True,87,4
12298,Black pickaxe,False,True,87,
12299,White headband,True,True,24,4
12300,White headband,True,True,24,
12301,Blue headband,True,True,24,4
12302,Blue headband,True,True,24,
12303,Gold headband,True,True,24,4
12304,Gold headband,True,True,24,
12305,Pink headband,True,True,24,4
12306,Pink headband,True,True,24,
12307,Green headband,True,True,24,4
12308,Green headband,True,True,24,
12309,Pink boater,True,True,135,4
12310,Pink boater,True,True,135,
12311,Purple boater,True,True,135,4
12312,Purple boater,True,True,135,
12313,White boater,True,True,135,4
12314,White boater,True,True,135,
12315,Pink elegant shirt,True,True,1200,4
12316,Pink elegant shirt,True,True,1200,
12317,Pink elegant legs,True,True,1200,4
12318,Pink elegant legs,True,True,1200,
12319,Crier hat,True,True,3000,4
12320,Crier hat,True,True,3000,
12321,White cavalier,True,True,120,4
12322,White cavalier,True,True,120,
12323,Red cavalier,True,True,120,4
12324,Red cavalier,True,True,120,
12325,Navy cavalier,True,True,120,4
12326,Navy cavalier,True,True,120,
12327,Red d'hide body (g),True,True,6738,8
12328,Red d'hide body (g),True,True,6738,
12329,Red d'hide chaps (g),True,True,3108,8
12330,Red d'hide chaps (g),True,True,3108,
12331,Red d'hide body (t),True,True,6738,8
12332,Red d'hide body (t),True,True,6738,
12333,Red d'hide chaps (t),True,True,3108,8
12334,Red d'hide chaps (t),True,True,3108,
12335,Briefcase,True,True,399,4
12336,Briefcase,True,True,399,
12337,Sagacious spectacles,True,True,840,4
12338,Sagacious spectacles,True,True,840,
12339,Pink elegant blouse,True,True,1200,4
12340,Pink elegant blouse,True,True,1200,
12341,Pink elegant skirt,True,True,1200,4
12342,Pink elegant skirt,True,True,1200,
12343,Gold elegant blouse,True,True,1200,4
12344,Gold elegant blouse,True,True,1200,
12345,Gold elegant skirt,True,True,1200,4
12346,Gold elegant skirt,True,True,1200,
12347,Gold elegant shirt,True,True,1200,4
12348,Gold elegant shirt,True,True,1200,
12349,Gold elegant legs,True,True,1200,4
12350,Gold elegant legs,True,True,1200,
12351,Musketeer hat,True,True,2100,4
12352,Musketeer hat,True,True,2100,
12353,Monocle,True,True,720,4
12354,Monocle,True,True,720,
12355,Big pirate hat,True,True,900,4
12356,Big pirate hat,True,True,900,
12357,Katana,True,True,14400,8
12358,Katana,True,True,14400,
12359,Leprechaun hat,True,True,600,4
12360,Leprechaun hat,True,True,600,
12361,Cat mask,True,True,1440,4
12362,Cat mask,True,True,1440,
12363,Bronze dragon mask,True,True,6000,4
12364,Bronze dragon mask,True,True,6000,
12365,Iron dragon mask,True,True,6000,4
12366,Iron dragon mask,True,True,6000,
12367,Steel dragon mask,True,True,6000,4
12368,Steel dragon mask,True,True,6000,
12369,Mithril dragon mask,True,True,6000,4
12370,Mithril dragon mask,True,True,6000,
12371,Lava dragon mask,True,True,6000,4
12372,Lava dragon mask,True,True,6000,
12373,Dragon cane,True,True,18000,4
12374,Dragon cane,True,True,18000,
12375,Black cane,True,True,360,4
12376,Black cane,True,True,360,
12377,Adamant cane,True,True,864,4
12378,Adamant cane,True,True,864,
12379,Rune cane,True,True,8640,4
12380,Rune cane,True,True,8640,
12381,Black d'hide body (g),True,True,8088,8
12382,Black d'hide body (g),True,True,8088,
12383,Black d'hide chaps (g),True,True,3732,8
12384,Black d'hide chaps (g),True,True,3732,
12385,Black d'hide body (t),True,True,8088,8
12386,Black d'hide body (t),True,True,8088,
12387,Black d'hide chaps (t),True,True,3732,8
12388,Black d'hide chaps (t),True,True,3732,
12389,Gilded scimitar,False,True,15360,8
12390,Gilded scimitar,False,True,15360,
12391,Gilded boots,True,True,7500,8
12392,Gilded boots,True,True,7500,
12393,Royal gown top,True,True,3000,4
12394,Royal gown top,True,True,3000,
12395,Royal gown bottom,True,True,3000,4
12396,Royal gown bottom,True,True,3000,
12397,Royal crown,True,True,3600,4
12398,Royal crown,True,True,3600,
12399,Partyhat & specs,True,True,1080,4
12400,Partyhat & specs,True,True,1080,
12402,Nardah teleport,True,True,6,10000
12403,Digsite teleport,True,True,6,10000
12404,Feldip hills teleport,True,True,6,10000
12405,Lunar isle teleport,True,True,6,10000
12406,Mort'ton teleport,True,True,6,10000
12407,Pest control teleport,True,True,6,10000
12408,Piscatoris teleport,True,True,6,10000
12409,Tai bwo wannai teleport,True,True,6,10000
12410,Iorwerth camp teleport,True,True,6,10000
12411,Mos le'harmless teleport,True,True,6,10000
12412,Pirate hat & patch,True,True,1800,150
12413,Pirate hat & patch,True,True,1800,
12414,Dragon chainbody (g),True,False,150000,
12415,Dragon platelegs (g),True,False,162000,
12416,Dragon plateskirt (g),True,False,162000,
12417,Dragon full helm (g),True,False,90000,
12418,Dragon sq shield (g),True,False,300000,
12419,Light infinity hat,True,False,10200,
12420,Light infinity top,True,False,84000,
12421,Light infinity bottoms,True,False,54000,
12422,3rd age wand,True,True,90000,8
12423,3rd age wand,True,True,90000,
12424,3rd age bow,True,True,90000,8
12425,3rd age bow,True,True,90000,
12426,3rd age longsword,True,True,90000,8
12427,3rd age longsword,True,True,90000,
12428,Penguin mask,True,True,720,4
12429,Penguin mask,True,True,720,
12430,Afro,True,True,410,4
12431,Afro,True,True,410,
12432,Top hat,True,True,1080,4
12433,Top hat,True,True,1080,
12434,Top hat & monocle,True,True,2400,4
12435,Top hat & monocle,True,True,2400,
12436,Amulet of fury (or),True,False,123600,
12437,3rd age cloak,True,True,51000,8
12438,3rd age cloak,True,True,51000,
12439,Royal sceptre,True,True,3000,4
12440,Royal sceptre,True,True,3000,
12441,Musketeer tabard,True,True,1128,4
12442,Musketeer tabard,True,True,1128,
12443,Musketeer pants,True,True,1122,4
12444,Musketeer pants,True,True,1122,
12445,Black skirt (g),False,True,1,4
12446,Black skirt (g),False,True,1,
12447,Black skirt (t),False,True,1,4
12448,Black skirt (t),False,True,1,
12449,Black wizard robe (g),False,True,9,4
12450,Black wizard robe (g),False,True,9,
12451,Black wizard robe (t),False,True,9,4
12452,Black wizard robe (t),False,True,9,
12453,Black wizard hat (g),False,True,1,4
12454,Black wizard hat (g),False,True,1,
12455,Black wizard hat (t),False,True,1,4
12456,Black wizard hat (t),False,True,1,
12457,Dark infinity hat,True,False,10200,
12458,Dark infinity top,True,False,84000,
12459,Dark infinity bottoms,True,False,54000,
12460,Ancient platebody,False,True,39000,8
12461,Ancient platebody,False,True,39000,
12462,Ancient platelegs,False,True,38400,8
12463,Ancient platelegs,False,True,38400,
12464,Ancient plateskirt,False,True,38400,8
12465,Ancient plateskirt,False,True,38400,
12466,Ancient full helm,False,True,21120,8
12467,Ancient full helm,False,True,21120,
12468,Ancient kiteshield,False,True,32640,8
12469,Ancient kiteshield,False,True,32640,
12470,Armadyl platebody,False,True,39000,8
12471,Armadyl platebody,False,True,39000,
12472,Armadyl platelegs,False,True,38400,8
12473,Armadyl platelegs,False,True,38400,
12474,Armadyl plateskirt,False,True,38400,8
12475,Armadyl plateskirt,False,True,38400,
12476,Armadyl full helm,False,True,21120,8
12477,Armadyl full helm,False,True,21120,
12478,Armadyl kiteshield,False,True,32640,8
12479,Armadyl kiteshield,False,True,32640,
12480,Bandos platebody,False,True,39000,8
12481,Bandos platebody,False,True,39000,
12482,Bandos platelegs,False,True,38400,8
12483,Bandos platelegs,False,True,38400,
12484,Bandos plateskirt,False,True,38400,8
12485,Bandos plateskirt,False,True,38400,
12486,Bandos full helm,False,True,21120,8
12487,Bandos full helm,False,True,21120,
12488,Bandos kiteshield,False,True,32640,8
12489,Bandos kiteshield,False,True,32640,
12490,Ancient bracers,True,True,2400,8
12491,Ancient bracers,True,True,2400,
12492,Ancient d'hide,True,True,7800,8
12493,Ancient d'hide,True,True,7800,
12494,Ancient chaps,True,True,3600,8
12495,Ancient chaps,True,True,3600,
12496,Ancient coif,True,True,1200,8
12497,Ancient coif,True,True,1200,
12498,Bandos bracers,True,True,2400,8
12499,Bandos bracers,True,True,2400,
12500,Bandos d'hide,True,True,7800,8
12501,Bandos d'hide,True,True,7800,
12502,Bandos chaps,True,True,3600,8
12503,Bandos chaps,True,True,3600,
12504,Bandos coif,True,True,1200,8
12505,Bandos coif,True,True,1200,
12506,Armadyl bracers,True,True,2400,8
12507,Armadyl bracers,True,True,2400,
12508,Armadyl d'hide,True,True,7800,8
12509,Armadyl d'hide,True,True,7800,
12510,Armadyl chaps,True,True,3600,8
12511,Armadyl chaps,True,True,3600,
12512,Armadyl coif,True,True,1200,8
12513,Armadyl coif,True,True,1200,
12514,Explorer backpack,True,True,930,4
12515,Explorer backpack,True,True,930,
12516,Pith helmet,True,True,516,4
12517,Pith helmet,True,True,516,
12518,Green dragon mask,True,True,6000,4
12519,Green dragon mask,True,True,6000,
12520,Blue dragon mask,True,True,6000,4
12521,Blue dragon mask,True,True,6000,
12522,Red dragon mask,True,True,6000,4
12523,Red dragon mask,True,True,6000,
12524,Black dragon mask,True,True,6000,4
12525,Black dragon mask,True,True,6000,
12526,Fury ornament kit,True,True,3000,4
12527,Fury ornament kit,True,True,3000,
12528,Dark infinity colour kit,True,True,3000,4
12529,Dark infinity colour kit,True,True,3000,
12530,Light infinity colour kit,True,True,3000,4
12531,Light infinity colour kit,True,True,3000,
12532,Dragon sq shield ornament kit,True,True,3000,4
12533,Dragon sq shield ornament kit,True,True,3000,
12534,Dragon chainbody ornament kit,True,True,3000,4
12535,Dragon chainbody ornament kit,True,True,3000,
12536,Dragon legs/skirt ornament kit,True,True,3000,4
12537,Dragon legs/skirt ornament kit,True,True,3000,
12538,Dragon full helm ornament kit,True,True,3000,4
12539,Dragon full helm ornament kit,True,True,3000,
12540,Deerstalker,True,True,1380,4
12541,Deerstalker,True,True,1380,
12542,Clue scroll (hard),True,False,12,
12543,Casket (hard),True,False,30,
12544,Clue scroll (hard),True,False,12,
12545,Casket (hard),True,False,30,
12546,Clue scroll (hard),True,False,12,
12547,Casket (hard),True,False,30,
12548,Clue scroll (hard),True,False,12,
12549,Casket (hard),True,False,30,
12550,Clue scroll (hard),True,False,12,
12551,Casket (hard),True,False,30,
12552,Clue scroll (hard),True,False,12,
12553,Casket (hard),True,False,30,
12554,Clue scroll (hard),True,False,12,
12555,Casket (hard),True,False,30,
12556,Clue scroll (hard),True,False,12,
12557,Casket (hard),True,False,30,
12558,Clue scroll (hard),True,False,12,
12559,Casket (hard),True,False,30,
12560,Clue scroll (hard),True,False,12,
12561,Casket (hard),True,False,30,
12562,Clue scroll (hard),True,False,12,
12563,Casket (hard),True,False,30,
12564,Clue scroll (hard),True,False,12,
12565,Casket (hard),True,False,30,
12566,Clue scroll (hard),True,False,12,
12567,Challenge scroll (hard),True,False,12,
12568,Clue scroll (hard),True,False,12,
12569,Challenge scroll (hard),True,False,12,
12570,Clue scroll (hard),True,False,12,
12571,Challenge scroll (hard),True,False,12,
12572,Clue scroll (hard),True,False,12,
12573,Challenge scroll (hard),True,False,12,
12574,Clue scroll (hard),True,False,12,
12575,Challenge scroll (hard),True,False,12,
12576,Clue scroll (hard),True,False,12,
12577,Challenge scroll (hard),True,False,12,
12578,Clue scroll (hard),True,False,12,
12579,Puzzle box (hard),True,False,60,
12580,Casket (hard),True,False,30,
12581,Clue scroll (hard),True,False,12,
12582,Puzzle box (hard),True,False,60,
12583,Casket (hard),True,False,30,
12584,Clue scroll (hard),True,False,12,
12585,Puzzle box (hard),True,False,60,
12586,Casket (hard),True,False,30,
12587,Clue scroll (hard),True,False,12,
12588,Puzzle box (hard),True,False,60,
12589,Casket (hard),True,False,30,
12590,Clue scroll (hard),True,False,12,
12591,Casket (hard),True,False,30,
12592,Black pick head,False,True,0,
12593,Black pick head,False,True,0,
12594,Broken pickaxe,False,True,0,
12595,Broken pickaxe,False,True,0,
12596,Rangers' tunic,True,True,7200,4
12597,Rangers' tunic,True,True,7200,
12598,Holy sandals,True,True,1200,4
12599,Holy sandals,True,True,1200,
12600,Druidic wreath,False,False,0,
12601,Ring of the gods,True,True,30000,8
12602,Ring of the gods,True,True,30000,
12603,Tyrannical ring,True,True,30000,8
12604,Tyrannical ring,True,True,30000,
12605,Treasonous ring,True,True,30000,8
12606,Treasonous ring,True,True,30000,
12607,Damaged book,True,False,120,
12608,Book of war,True,False,120,
12609,Damaged book,True,False,120,
12610,Book of law,True,False,120,
12611,Damaged book,True,False,120,
12612,Book of darkness,True,False,120,
12613,Bandos page 1,True,True,240,5
12614,Bandos page 2,True,True,240,5
12615,Bandos page 3,True,True,240,5
12616,Bandos page 4,True,True,240,5
12617,Armadyl page 1,True,True,240,5
12618,Armadyl page 2,True,True,240,5
12619,Armadyl page 3,True,True,240,5
12620,Armadyl page 4,True,True,240,5
12621,Ancient page 1,True,True,240,5
12622,Ancient page 2,True,True,240,5
12623,Ancient page 3,True,True,240,5
12624,Ancient page 4,True,True,240,5
12625,Stamina potion(4),True,True,240,2000
12626,Stamina potion(4),True,True,240,
12627,Stamina potion(3),True,True,180,2000
12628,Stamina potion(3),True,True,180,
12629,Stamina potion(2),True,True,120,2000
12630,Stamina potion(2),True,True,120,
12631,Stamina potion(1),True,True,60,2000
12632,Stamina potion(1),True,True,60,
12633,Stamina mix(2),True,True,96,2000
12634,Stamina mix(2),True,True,96,
12635,Stamina mix(1),True,True,54,2000
12636,Stamina mix(1),True,True,54,
12637,Saradomin halo,True,False,90000,
12638,Zamorak halo,True,False,90000,
12639,Guthix halo,True,False,90000,
12640,Amylase crystal,True,True,12,11000
12641,Amylase pack,True,False,6,
12642,Lumberyard teleport,True,True,6,10000
12643,Pet dagannoth supreme,True,False,0,
12644,Pet dagannoth prime,True,False,0,
12645,Pet dagannoth rex,True,False,0,
12646,Baby mole,True,False,0,
12647,Kalphite princess,True,False,0,
12648,Pet smoke devil,True,False,0,
12649,Pet kree'arra,True,False,0,
12650,Pet general graardor,True,False,0,
12651,Pet zilyana,True,False,0,
12652,Pet k'ril tsutsaroth,True,False,0,
12653,Prince black dragon,True,False,0,
12654,Kalphite princess,True,False,0,
12655,Pet kraken,True,False,0,
12656,Junk,True,False,0,
12657,Junk,True,False,0,
12658,Iban's staff (u),True,False,51000,
12659,Clan wars cape,False,False,0,
12660,Clan wars cape,False,False,0,
12661,Clan wars cape,False,False,0,
12662,Clan wars cape,False,False,0,
12663,Clan wars cape,False,False,0,
12664,Clan wars cape,False,False,0,
12665,Clan wars cape,False,False,0,
